Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStatesBB,FinalTransitionsBB,FinalLocalTransitionsBB,TimeBB_ms,BB_GC_ms,MemBeforeBB_MB,MemAfterBB_MB,MemPeakBB_MB,FinalStatesWSOE,FinalTransitionsWSOE,FinalLocalTransitionsWSOE,TimeWSOE_ms,WSOE_GC_ms,MemBeforeWSOE_MB,MemAfterWSOE_MB,MemPeakWSOE_MB,EqualsWSOE,JVMHeapMax_MB,BB_SCC_ms,BB_Bvis_ms,BB_InitSplit_ms,BB_Phase1_ms,BB_Phase2_ms,BB_PartTotal_ms,BB_MainLoopIters,BB_BuildStates_ms,BB_BuildTrans_ms,BB_BuildTotal_ms
states_17_iter_10_1776392603354.lts,v0,1,false,OK,,2026-06-03T22:31:51.872039201Z,17,48,24,10,4,6,32,8,13,42,20,1.2688,0,76.6848,76.6848,76.6848,13,42,20,3.2408,0,76.6882,78.6882,76.6882,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4964,-1,0.0475,0.0705,0.1180
states_17_iter_10_1776392603354.lts,v0,2,false,OK,,2026-06-03T22:31:52.186944289Z,17,48,24,10,4,6,32,8,13,42,20,1.5587,0,76.6904,76.6904,76.6904,13,42,20,2.8967,0,76.6938,78.6938,76.6938,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5808,-1,0.0567,0.0946,0.1513
states_17_iter_10_1776392666701.lts,v0,0,true,OK,,2026-06-03T22:31:52.587039191Z,17,48,24,10,4,6,32,8,13,42,20,2.4423,0,76.6588,76.6588,76.6588,13,42,20,3.5118,0,76.7041,78.7041,76.7041,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.1012,-1,0.0933,0.1272,0.2204
states_17_iter_10_1776392666701.lts,v0,1,false,OK,,2026-06-03T22:31:53.017634123Z,17,48,24,10,4,6,32,8,13,42,20,1.5346,0,76.7061,76.7061,76.7061,13,42,20,3.1451,0,76.7095,78.7095,76.7095,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5752,-1,0.0561,0.1065,0.1626
states_17_iter_10_1776392666701.lts,v0,2,false,OK,,2026-06-03T22:31:53.409893742Z,17,48,24,10,4,6,32,8,13,42,20,1.6320,0,76.7118,76.7118,76.7118,13,42,20,3.1172,0,76.7151,78.7151,76.7151,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6069,-1,0.0586,0.1192,0.1779
states_17_iter_10_1776393272026.lts,v0,0,true,OK,,2026-06-03T22:31:53.822557275Z,17,48,24,10,4,6,32,8,13,42,20,1.1978,0,76.6802,76.6802,76.6802,13,42,20,3.0278,0,76.7254,78.7254,76.7254,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4280,-1,0.0453,0.0666,0.1119
states_17_iter_10_1776393272026.lts,v0,1,false,OK,,2026-06-03T22:31:54.171471932Z,17,48,24,10,4,6,32,8,13,42,20,1.9158,0,76.7274,76.7274,76.7274,13,42,20,2.8130,0,76.7308,78.7308,76.7308,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7378,-1,0.0770,0.1186,0.1956
states_17_iter_10_1776393272026.lts,v0,2,false,OK,,2026-06-03T22:31:54.587344257Z,17,48,24,10,4,6,32,8,13,42,20,1.9049,0,76.7331,76.7331,76.7331,13,42,20,3.4097,0,76.7364,78.7364,76.7364,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7190,-1,0.0706,0.1192,0.1898
states_17_iter_6_1776392397824.lts,v0,0,true,OK,,2026-06-03T22:31:54.998920100Z,17,48,24,10,4,6,32,8,13,42,20,1.4945,0,76.6629,76.6629,76.6629,13,42,20,4.1014,0,76.7082,78.7082,76.7082,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5487,-1,0.0563,0.0943,0.1506
states_17_iter_6_1776392397824.lts,v0,1,false,OK,,2026-06-03T22:31:55.393703183Z,17,48,24,10,4,6,32,8,13,42,20,1.5091,0,76.7101,76.7101,76.7101,13,42,20,3.8557,0,76.7135,78.7135,76.7135,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5950,-1,0.0657,0.0885,0.1543
states_17_iter_6_1776392397824.lts,v0,2,false,OK,,2026-06-03T22:31:55.789739481Z,17,48,24,10,4,6,32,8,13,42,20,1.6326,0,76.7158,76.7158,76.7158,13,42,20,3.8649,0,76.7191,78.7191,76.7191,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6068,-1,0.0619,0.1048,0.1668
states_17_iter_6_1776392555632.lts,v0,0,true,OK,,2026-06-03T22:31:56.208727473Z,17,48,24,10,4,6,32,8,13,42,20,1.1833,0,76.6847,76.6847,76.6847,13,42,20,3.2027,0,76.7300,78.7300,76.7300,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4286,-1,0.0483,0.0679,0.1162
states_17_iter_6_1776392555632.lts,v0,1,false,OK,,2026-06-03T22:31:56.556775814Z,17,48,24,10,4,6,32,8,13,42,20,1.4097,0,76.7319,76.7319,76.7319,13,42,20,4.6839,0,76.7353,78.7353,76.7353,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5101,-1,0.0774,0.0804,0.1578
states_17_iter_6_1776392555632.lts,v0,2,false,OK,,2026-06-03T22:31:56.897856765Z,17,48,24,10,4,6,32,8,13,42,20,1.3748,0,76.7375,76.7375,76.7375,13,42,20,4.2236,0,76.7408,78.7408,76.7408,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5003,-1,0.0593,0.0822,0.1414
states_17_iter_8_1776392398434.lts,v0,0,true,OK,,2026-06-03T22:31:57.311556175Z,17,48,24,10,4,6,32,8,13,42,20,2.2182,0,76.7222,76.7222,76.7222,13,42,20,3.6118,0,76.7675,78.7675,76.7675,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7170,-1,0.0747,0.1412,0.2159
states_17_iter_8_1776392398434.lts,v0,1,false,OK,,2026-06-03T22:31:57.747438298Z,17,48,24,10,4,6,32,8,13,42,20,1.7411,0,76.7694,76.7694,76.7694,13,42,20,4.0347,0,76.7729,78.7729,76.7729,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6235,-1,0.0662,0.1109,0.1771
states_17_iter_8_1776392398434.lts,v0,2,false,OK,,2026-06-03T22:31:58.158086744Z,17,48,24,10,4,6,32,8,13,42,20,1.8837,0,76.7751,76.7751,76.7751,13,42,20,4.8557,0,76.7784,78.7784,76.7784,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5615,-1,0.0597,0.0987,0.1584
states_17_iter_8_1776392602429.lts,v0,0,true,OK,,2026-06-03T22:31:58.572109700Z,17,48,24,10,4,6,32,8,13,42,20,1.7897,0,76.7473,76.7473,76.7473,13,42,20,3.1465,0,76.7924,78.7924,76.7924,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6618,-1,0.0683,0.1160,0.1843
states_17_iter_8_1776392602429.lts,v0,1,false,OK,,2026-06-03T22:31:58.953671507Z,17,48,24,10,4,6,32,8,13,42,20,1.2025,0,76.7944,76.7944,76.7944,13,42,20,3.0346,0,76.7978,78.7978,76.7978,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4015,-1,0.0485,0.0685,0.1170
states_17_iter_8_1776392602429.lts,v0,2,false,OK,,2026-06-03T22:31:59.264222757Z,17,48,24,10,4,6,32,8,13,42,20,1.2886,0,76.8000,76.8000,76.8000,13,42,20,4.8510,0,76.8034,78.8034,76.8034,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4642,-1,0.0501,0.0794,0.1296
states_17_iter_8_1776392665777.lts,v0,0,true,OK,,2026-06-03T22:31:59.607239240Z,17,48,24,10,4,6,32,8,13,42,20,1.4256,0,76.7685,76.7685,76.7685,13,42,20,4.5099,0,76.8138,78.8138,76.8138,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5032,-1,0.0557,0.0853,0.1410
states_17_iter_8_1776392665777.lts,v0,1,false,OK,,2026-06-03T22:32:00.028767421Z,17,48,24,10,4,6,32,8,13,42,20,1.3494,0,76.8157,76.8157,76.8157,13,42,20,5.4989,0,76.8191,78.8191,76.8191,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4713,-1,0.0526,0.0809,0.1335
states_17_iter_8_1776392665777.lts,v0,2,false,OK,,2026-06-03T22:32:00.397345969Z,17,48,24,10,4,6,32,8,13,42,20,1.3442,0,76.8213,76.8213,76.8213,13,42,20,3.6715,0,76.8247,78.8247,76.8247,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4478,-1,0.0515,0.0766,0.1281
states_17_iter_8_1776393271078.lts,v0,0,true,OK,,2026-06-03T22:32:00.803906678Z,17,48,24,10,4,6,32,8,13,42,20,1.3116,0,76.7898,76.7898,76.7898,13,42,20,3.3428,0,76.8351,78.8351,76.8351,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4298,-1,0.0469,0.0701,0.1170
states_17_iter_8_1776393271078.lts,v0,1,false,OK,,2026-06-03T22:32:01.151084306Z,17,48,24,10,4,6,32,8,13,42,20,1.4399,0,76.8380,76.8380,76.8380,13,42,20,3.4807,0,76.8414,78.8414,76.8414,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4892,-1,0.0526,0.0832,0.1359
states_17_iter_8_1776393271078.lts,v0,2,false,OK,,2026-06-03T22:32:01.542974716Z,17,48,24,10,4,6,32,8,13,42,20,1.5006,0,76.8437,76.8437,76.8437,13,42,20,3.6902,0,76.8470,78.8470,76.8470,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5242,-1,0.0574,0.0941,0.1516
states_221_iter_15_1776392402330.lts,v0,0,true,OK,,2026-06-03T22:32:02.310670728Z,221,1338,652,20,8,12,892,240,117,846,388,46.0844,0,79.4500,103.4500,79.4500,169,1092,520,104.4309,0,80.4723,114.4723,112.4723,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,39.3124,-1,0.1008,1.5339,1.6347
states_221_iter_15_1776392402330.lts,v0,1,false,OK,,2026-06-03T22:32:02.775915200Z,221,1338,652,20,8,12,892,240,117,846,388,44.9919,0,80.5575,104.5575,80.5575,169,1092,520,116.8930,0,80.6442,114.6442,110.6442,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,38.4437,-1,0.1009,1.3829,1.4838
states_221_iter_15_1776392402330.lts,v0,2,false,OK,,2026-06-03T22:32:03.253884077Z,221,1338,652,20,8,12,892,240,117,846,388,45.5402,0,80.7298,104.7298,80.7298,169,1092,520,110.9693,0,80.8164,114.8164,110.8164,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,38.9289,-1,0.0993,1.3740,1.4733
states_221_iter_15_1776392669695.lts,v0,0,true,OK,,2026-06-03T22:32:03.993318972Z,221,1338,652,20,8,12,892,240,117,846,388,43.5057,0,80.1379,104.1379,80.1379,169,1092,520,115.5320,0,81.1601,115.1601,111.1601,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,37.4495,-1,0.1002,1.3651,1.4652
states_221_iter_15_1776392669695.lts,v0,1,false,OK,,2026-06-03T22:32:04.469382947Z,221,1338,652,20,8,12,892,240,117,846,388,50.6135,0,81.2453,105.2453,81.2453,169,1092,520,120.1211,0,81.3319,115.3319,109.3319,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,43.7599,-1,0.1003,1.3740,1.4743
states_221_iter_15_1776392669695.lts,v0,2,false,OK,,2026-06-03T22:32:04.964888175Z,221,1338,652,20,8,12,892,240,117,846,388,52.3566,0,81.4175,105.4175,81.4175,169,1092,520,117.7008,0,81.5042,115.5042,109.5042,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,45.7947,-1,0.1018,1.3920,1.4938
states_221_iter_15_1776393275109.lts,v0,0,true,OK,,2026-06-03T22:32:05.731766065Z,221,1338,652,20,8,12,892,240,117,846,388,45.2402,0,80.9081,104.9081,80.9081,169,1092,520,103.6622,0,81.9304,115.9304,113.9304,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,38.6949,-1,0.1044,1.5121,1.6165
states_221_iter_15_1776393275109.lts,v0,1,false,OK,,2026-06-03T22:32:06.198331505Z,221,1338,652,20,8,12,892,240,117,846,388,56.5167,0,82.0155,106.0155,82.0155,169,1092,520,116.6480,0,82.1022,116.1022,112.1022,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,49.6053,-1,0.1052,1.4987,1.6039
states_221_iter_15_1776393275109.lts,v0,2,false,OK,,2026-06-03T22:32:06.706543656Z,221,1338,652,20,8,12,892,240,117,846,388,56.1667,0,82.1878,106.1878,82.1878,169,1092,520,112.0394,0,82.2744,116.2744,112.2744,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,49.0986,-1,0.1061,1.4802,1.5863
states_221_iter_19_1776393328032.lts,v0,0,true,OK,,2026-06-03T22:32:07.464065634Z,221,1338,652,20,8,12,892,240,117,846,388,48.7283,0,81.6630,105.6630,81.6630,169,1092,520,126.7961,0,82.6822,124.6822,116.6822,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,40.2958,-1,0.1035,1.3680,1.4715
states_221_iter_19_1776393328032.lts,v0,1,false,OK,,2026-06-03T22:32:07.958388062Z,221,1338,652,20,8,12,892,240,117,846,388,46.4583,0,82.7642,106.7642,82.7642,169,1092,520,137.1292,0,82.8478,124.8478,112.8478,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,39.8718,-1,0.1003,1.3559,1.4562
states_221_iter_19_1776393328032.lts,v0,2,false,OK,,2026-06-03T22:32:08.471264719Z,221,1338,652,20,8,12,892,240,117,846,388,46.5634,0,82.9303,106.9303,82.9303,169,1092,520,142.5604,0,83.0138,125.0138,111.0138,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,39.0180,-1,0.1034,1.3890,1.4924
states_221_iter_23_1776394225708.lts,v0,0,true,OK,,2026-06-03T22:32:09.235637539Z,221,1338,652,20,8,12,892,240,117,846,388,42.1691,0,82.4217,106.4217,82.4217,169,1092,520,161.7839,3,83.4412,125.9560,105.9560,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,35.7286,-1,0.1016,1.3670,1.4685
states_221_iter_23_1776394225708.lts,v0,1,false,OK,,2026-06-03T22:32:09.770174588Z,221,1338,652,20,8,12,892,240,117,846,388,51.7270,0,87.5921,111.5921,87.5921,169,1092,520,116.7579,0,87.6078,121.6078,115.6078,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,44.5801,-1,0.1268,1.8922,2.0190
states_221_iter_23_1776394225708.lts,v0,2,false,OK,,2026-06-03T22:32:10.282141264Z,221,1338,652,20,8,12,892,240,117,846,388,49.1048,0,87.6909,111.6909,87.6909,169,1092,520,120.4917,0,87.7748,121.7748,115.7748,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,42.0154,-1,0.1395,1.8516,1.9911
states_235_iter_17_1776392676059.lts,v0,0,true,OK,,2026-06-03T22:32:11.046269802Z,235,1429,701,20,8,12,1001,300,120,874,402,46.3827,0,87.1441,115.1441,87.1441,155,1057,513,124.8159,0,88.2345,130.2345,120.2345,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,39.8482,-1,0.1022,1.4525,1.5547
states_235_iter_17_1776392676059.lts,v0,1,false,OK,,2026-06-03T22:32:11.557129704Z,235,1429,701,20,8,12,1001,300,120,874,402,50.4054,0,88.4084,116.4084,88.4084,155,1057,513,127.4862,0,88.5013,130.5013,120.5013,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,43.5339,-1,0.1032,1.4442,1.5474
states_235_iter_17_1776392676059.lts,v0,2,false,OK,,2026-06-03T22:32:12.062636361Z,235,1429,701,20,8,12,1001,300,120,874,402,50.9706,0,88.5932,116.5932,88.5932,155,1057,513,126.6156,0,88.6859,130.6859,120.6859,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,44.2757,-1,0.1049,1.5117,1.6165
states_235_iter_17_1776393281369.lts,v0,0,true,OK,,2026-06-03T22:32:12.871975955Z,235,1429,701,20,8,12,1001,300,120,874,402,63.7422,0,87.8805,115.8805,87.8805,155,1057,513,133.8873,0,88.9709,130.9709,118.9709,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,53.6397,-1,0.1432,1.9684,2.1116
states_235_iter_17_1776393281369.lts,v0,1,false,OK,,2026-06-03T22:32:13.399761038Z,235,1429,701,20,8,12,1001,300,120,874,402,54.7045,0,89.0624,117.0624,89.0624,155,1057,513,128.4451,0,89.1552,131.1552,121.1552,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,47.4756,-1,0.1108,1.6208,1.7316
states_235_iter_17_1776393281369.lts,v0,2,false,OK,,2026-06-03T22:32:13.910832097Z,235,1429,701,20,8,12,1001,300,120,874,402,54.7915,0,89.2469,117.2469,89.2469,155,1057,513,129.6418,0,89.3396,131.3396,121.3396,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,47.5446,-1,0.1100,1.6247,1.7347
states_239_iter_18_1776392670871.lts,v0,0,true,OK,,2026-06-03T22:32:14.978976666Z,239,2210,1160,31,16,15,1988,828,108,1203,561,100.9053,0,89.8173,149.8173,147.8173,181,1757,905,241.3273,0,91.4201,173.4201,159.4201,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,90.1820,-1,0.0994,2.1568,2.2561
states_239_iter_18_1776392670871.lts,v0,1,false,OK,,2026-06-03T22:32:15.656244988Z,239,2210,1160,31,16,15,1988,828,108,1203,561,100.5541,0,91.5621,151.5621,151.5621,181,1757,905,239.9421,0,91.7059,173.7059,159.7059,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,89.8700,-1,0.1003,2.1593,2.2596
states_239_iter_18_1776392670871.lts,v0,2,false,OK,,2026-06-03T22:32:16.332879521Z,239,2210,1160,31,16,15,1988,828,108,1203,561,105.0218,0,91.8484,151.8484,147.8484,181,1757,905,231.8525,0,91.9920,173.9920,163.9920,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,93.4087,-1,0.0972,2.1254,2.2226
states_239_iter_18_1776393276260.lts,v0,0,true,OK,,2026-06-03T22:32:17.544871795Z,239,2210,1160,31,16,15,1988,828,108,1203,561,104.0135,0,90.9611,150.9611,146.9611,181,1757,905,237.4472,0,92.5640,174.5640,162.5640,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,92.7270,-1,0.0973,2.2087,2.3060
states_239_iter_18_1776393276260.lts,v0,1,false,OK,,2026-06-03T22:32:18.226943933Z,239,2210,1160,31,16,15,1988,828,108,1203,561,102.0677,0,92.7059,152.7059,150.7059,181,1757,905,243.7139,0,92.8496,174.8496,160.8496,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,91.1054,-1,0.1032,2.1833,2.2865
states_239_iter_18_1776393276260.lts,v0,2,false,OK,,2026-06-03T22:32:18.910156427Z,239,2210,1160,31,16,15,1988,828,108,1203,561,100.7353,0,92.9923,152.9923,150.9923,181,1757,905,237.6360,0,93.1359,175.1359,163.1359,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,90.0184,-1,0.0996,2.1591,2.2587
states_25_iter_11_1776392401134.lts,v0,0,true,OK,,2026-06-03T22:32:19.602897411Z,25,70,30,6,0,6,30,0,16,56,24,1.5234,0,88.1506,88.1506,88.1506,25,70,30,2.8980,0,88.2159,90.2159,88.2159,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5520,-1,0.0820,0.0889,0.1709
states_25_iter_11_1776392401134.lts,v0,1,false,OK,,2026-06-03T22:32:19.945889525Z,25,70,30,6,0,6,30,0,16,56,24,1.6170,0,88.2191,88.2191,88.2191,25,70,30,4.1700,0,88.2236,90.2236,88.2236,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6330,-1,0.0660,0.1032,0.1693
states_25_iter_11_1776392401134.lts,v0,2,false,OK,,2026-06-03T22:32:20.318876546Z,25,70,30,6,0,6,30,0,16,56,24,1.5741,0,88.2271,88.2271,88.2271,25,70,30,3.2681,0,88.2316,90.2316,88.2316,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5783,-1,0.0479,0.0888,0.1367
states_25_iter_11_1776392668494.lts,v0,0,true,OK,,2026-06-03T22:32:20.716353834Z,25,70,30,6,0,6,30,0,16,56,24,1.4397,0,88.1813,90.1813,88.1813,25,70,30,2.6136,0,88.2466,90.2466,88.2466,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5787,-1,0.0543,0.0920,0.1463
states_25_iter_11_1776392668494.lts,v0,1,false,OK,,2026-06-03T22:32:21.081700927Z,25,70,30,6,0,6,30,0,16,56,24,1.6584,0,88.2498,88.2498,88.2498,25,70,30,3.1756,0,88.2543,90.2543,88.2543,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7047,-1,0.0548,0.1158,0.1706
states_25_iter_11_1776392668494.lts,v0,2,false,OK,,2026-06-03T22:32:21.470289501Z,25,70,30,6,0,6,30,0,16,56,24,1.4906,0,88.2578,88.2578,88.2578,25,70,30,3.1613,0,88.2623,90.2623,88.2623,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6025,-1,0.0495,0.0898,0.1393
states_25_iter_11_1776393273923.lts,v0,0,true,OK,,2026-06-03T22:32:21.855853776Z,25,70,30,6,0,6,30,0,16,56,24,1.7471,0,88.2120,88.2120,88.2120,25,70,30,2.9373,0,88.2773,90.2773,88.2773,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6766,-1,0.0542,0.1094,0.1636
states_25_iter_11_1776393273923.lts,v0,1,false,OK,,2026-06-03T22:32:22.247344763Z,25,70,30,6,0,6,30,0,16,56,24,2.1524,0,88.2805,88.2805,88.2805,25,70,30,2.6424,0,88.2851,90.2851,88.2851,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.9041,-1,0.0655,0.1377,0.2032
states_25_iter_11_1776393273923.lts,v0,2,false,OK,,2026-06-03T22:32:22.604794899Z,25,70,30,6,0,6,30,0,16,56,24,1.8056,0,88.2885,88.2885,88.2885,25,70,30,2.6760,0,88.2930,90.2930,88.2930,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7652,-1,0.0641,0.1330,0.1971
states_25_iter_13_1776392674773.lts,v0,0,true,OK,,2026-06-03T22:32:22.995762992Z,25,70,30,6,0,6,30,0,16,56,24,2.6100,0,88.2752,88.2752,88.2752,25,70,30,3.1803,0,88.3404,90.3404,88.3404,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.1134,-1,0.0770,0.2032,0.2802
states_25_iter_13_1776392674773.lts,v0,1,false,OK,,2026-06-03T22:32:23.375178859Z,25,70,30,6,0,6,30,0,16,56,24,1.5488,0,88.3436,88.3436,88.3436,25,70,30,3.3655,0,88.3482,90.3482,88.3482,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6055,-1,0.0593,0.0969,0.1562
states_25_iter_13_1776392674773.lts,v0,2,false,OK,,2026-06-03T22:32:23.748312419Z,25,70,30,6,0,6,30,0,16,56,24,1.6951,0,88.3516,88.3516,88.3516,25,70,30,2.9681,0,88.3561,90.3561,88.3561,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6775,-1,0.0539,0.1388,0.1927
states_25_iter_13_1776393280059.lts,v0,0,true,OK,,2026-06-03T22:32:24.165830658Z,25,70,30,6,0,6,30,0,16,56,24,1.9730,0,88.3063,90.3063,88.3063,25,70,30,3.3244,0,88.3716,90.3716,88.3716,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6505,-1,0.0516,0.1053,0.1569
states_25_iter_13_1776393280059.lts,v0,1,false,OK,,2026-06-03T22:32:24.557269129Z,25,70,30,6,0,6,30,0,16,56,24,1.8724,0,88.3748,88.3748,88.3748,25,70,30,2.8869,0,88.3794,90.3794,88.3794,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7070,-1,0.0566,0.1129,0.1695
states_25_iter_13_1776393280059.lts,v0,2,false,OK,,2026-06-03T22:32:24.954213229Z,25,70,30,6,0,6,30,0,16,56,24,1.7327,0,88.3828,88.3828,88.3828,25,70,30,3.0271,0,88.3873,90.3873,88.3873,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7072,-1,0.0575,0.1143,0.1718
states_25_iter_15_1776393326643.lts,v0,0,true,OK,,2026-06-03T22:32:25.349590533Z,25,70,30,6,0,6,30,0,16,56,24,1.8374,0,88.3747,88.3747,88.3747,25,70,30,3.2696,0,88.5180,90.5180,88.5180,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7426,-1,0.0583,0.1199,0.1782
states_25_iter_15_1776393326643.lts,v0,1,false,OK,,2026-06-03T22:32:25.738892034Z,25,70,30,6,0,6,30,0,16,56,24,1.6903,0,88.5214,88.5214,88.5214,25,70,30,3.1024,0,88.5260,90.5260,88.5260,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6848,-1,0.0545,0.1100,0.1645
states_25_iter_15_1776393326643.lts,v0,2,false,OK,,2026-06-03T22:32:26.127791736Z,25,70,30,6,0,6,30,0,16,56,24,1.6077,0,88.5296,88.5296,88.5296,25,70,30,3.0636,0,88.5342,90.5342,88.5342,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7007,-1,0.0562,0.1134,0.1697
states_25_iter_17_1776393509124.lts,v0,0,true,OK,,2026-06-03T22:32:26.511999811Z,25,70,30,6,0,6,30,0,16,56,24,1.7439,0,88.4514,88.4514,88.4514,25,70,30,3.6636,0,88.5167,90.5167,88.5167,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7106,-1,0.0577,0.1127,0.1704
states_25_iter_17_1776393509124.lts,v0,1,false,OK,,2026-06-03T22:32:26.904228622Z,25,70,30,6,0,6,30,0,16,56,24,1.6246,0,88.5200,88.5200,88.5200,25,70,30,3.4749,0,88.5245,90.5245,88.5245,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6580,-1,0.0538,0.1028,0.1566
states_25_iter_17_1776393509124.lts,v0,2,false,OK,,2026-06-03T22:32:27.308169378Z,25,70,30,6,0,6,30,0,16,56,24,1.5973,0,88.5279,88.5279,88.5279,25,70,30,3.0883,0,88.5324,90.5324,88.5324,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6572,-1,0.0532,0.1025,0.1557
